sep=;
"Cluster";"category";"ID";"Description";"GeneRatio";"BgRatio";"pvalue";"p.adjust";"qvalue";"geneID";"Count"
"NM";"NM";"GO:0001953";"negative regulation of cell-matrix adhesion";"7/548";"38/23328";2.54829887538276e-05;0.000530741156681992;0.000361273185060245;"Jag1/Mmp14/Phldb2/Sema3e/Serpine1/Src/Thbs1";7
"NM";"NM";"GO:0000768";"syncytium formation by plasma membrane fusion";"9/548";"67/23328";2.59715479130048e-05;0.000536043389808054;0.000364882391968863;"Adam8/Capn2/Cd44/Cd81/Ehd2/Gdf15/Il4ra/Myh9/Sbno2";9
"NM";"NM";"GO:0140253";"cell-cell fusion";"9/548";"67/23328";2.59715479130048e-05;0.000536043389808054;0.000364882391968863;"Adam8/Capn2/Cd44/Cd81/Ehd2/Gdf15/Il4ra/Myh9/Sbno2";9
"NM";"NM";"GO:0010001";"glial cell differentiation";"18/548";"249/23328";2.7046066730669e-05;0.000555717837488455;0.000378274702492199;"Akt1/App/Cdh2/Clu/Dusp10/Egfr/Epha4/Hes1/Hmga2/Ifngr1/Itgb4/Lif/Myrf/Nrg1/Pax2/Pdgfb/Phgdh/Ror1";18
"NM";"NM";"GO:0050678";"regulation of epithelial cell proliferation";"23/548";"372/23328";2.73421854816742e-05;0.00055929416909389;0.000380709095781019;"Akt1/Bad/Bnc1/Cav2/Ccnd1/Ccnd2/Cdh13/Ctsl/Dusp10/Egfr/F3/Hes1/Hmga2/Myc/Pax2/Pdgfb/Prkca/Ptprm/Ptprn/Smad3/Tgfa/Thbs1/Wnt7a";23
"NM";"NM";"GO:0007411";"axon guidance";"18/548";"251/23328";3.00701475640906e-05;0.00061236184950517;0.000416832033835792;"Alcam/App/Dvl1/Efna5/Epha2/Epha4/Ephb4/Lama5/Ncam1/Plxna1/Plxnb2/Ptprm/Rhog/Sema3e/Unc5b/Vasp/Wnt7b/Zswim4";18
"NM";"NM";"GO:0035850";"epithelial cell differentiation involved in kidney development";"7/548";"39/23328";3.04330409563431e-05;0.000615291165601164;0.000418826006495956;"Ampd2/Basp1/Jag1/Lif/Myo1e/Pax2/Pdgfb";7
"NM";"NM";"GO:0043588";"skin development";"19/548";"275/23328";3.04825610195251e-05;0.000615291165601164;0.000418826006495956;"Akt1/Casp3/Ctsl/Dsp/Egfr/Epha2/Flnb/Fosl2/Itga2/Itga3/Itgb4/Lama5/Lncpint/Lsr/Ppl/Ptgs2/Runx1/Sprr1a/Wnt7a";19
"NM";"NM";"GO:0046890";"regulation of lipid biosynthetic process";"15/548";"184/23328";3.16534245714591e-05;0.000631363137197585;0.000429766127298225;"Acsl5/Akt1/Apob/App/Capn2/H6pd/Hnf4a/Igf1r/Igfbp7/Pdgfb/Prkcd/Ptgs2/Rdh10/Smpd3/Tspo";15
"NM";"NM";"GO:2001056";"positive regulation of cysteine-type endopeptidase activity";"13/548";"142/23328";3.16637643723781e-05;0.000631363137197585;0.000429766127298225;"App/Arl6ip5/Arrb1/Bad/Casp8/Ctsd/F2r/F3/Gramd4/Myc/Ngf/Pmaip1/Smad3";13
"NM";"NM";"GO:0097485";"neuron projection guidance";"18/548";"252/23328";3.16921696978273e-05;0.000631363137197585;0.000429766127298225;"Alcam/App/Dvl1/Efna5/Epha2/Epha4/Ephb4/Lama5/Ncam1/Plxna1/Plxnb2/Ptprm/Rhog/Sema3e/Unc5b/Vasp/Wnt7b/Zswim4";18
"NM";"NM";"GO:0016485";"protein processing";"17/548";"229/23328";3.21358174708841e-05;0.000637429937885676;0.000433895772003781;"Bad/Capn2/Casp3/Casp8/Ccbe1/Ctsl/F3/H13/Hgfac/Mmp14/Myc/Myh9/Myrf/Plat/Serpine1/Src/Thbs1";17
"NM";"NM";"GO:0006949";"syncytium formation";"9/548";"69/23328";3.30222372746276e-05;0.000652189186173895;0.000443942327789118;"Adam8/Capn2/Cd44/Cd81/Ehd2/Gdf15/Il4ra/Myh9/Sbno2";9
"NM";"NM";"GO:0048705";"skeletal system morphogenesis";"18/548";"253/23328";3.33915807058309e-05;0.00065665331671295;0.000446981041930775;"Arid5b/Chst11/Col27a1/Lrp5/Ltbp3/Mef2d/Mmp14/Myc/Ndst1/Rdh10/Runx2/Serpinh1/Sh3pxd2b/Smad3/Smpd3/Tgfbr2/Thbs1/Wnt7a";18
"NM";"NM";"GO:0061326";"renal tubule development";"11/548";"104/23328";3.37861813585888e-05;0.000661573858910487;0.000450330433493021;"Cd44/Hes1/Hnf1b/Jag1/Lama5/Lif/Lzts2/Myc/Npnt/Pax2/Wnt7b";11
"NM";"NM";"GO:0072010";"glomerular epithelium development";"5/548";"17/23328";3.43956961394947e-05;0.000669001830100653;0.000455386621008577;"Ampd2/Basp1/Jag1/Myo1e/Pdgfb";5
"NM";"NM";"GO:0016055";"Wnt signaling pathway";"25/548";"430/23328";3.44575364259612e-05;0.000669001830100653;0.000455386621008577;"Amotl2/App/Bicc1/Ccnd1/Cd44/Cdh2/Csnk1g2/Dvl1/Egfr/Hmga2/Hnf1b/Itga3/Lrp5/Lzts2/Mgat3/Myc/Ror1/Sdc1/Slc9a3r1/Smad3/Src/Tax1bp3/Tsku/Wnt7a/Wnt7b";25
"NM";"NM";"GO:0048015";"phosphatidylinositol-mediated signaling";"14/548";"164/23328";3.47523088333245e-05;0.000671877970777607;0.000457344397393473;"Akt1/Egfr/Ezr/F2r/Gab2/Igf1r/Ncs1/Nrg1/Pdgfb/Plcd3/Plcl2/Ror1/Slc9a3r1/Unc5b";14
"NM";"NM";"GO:2001234";"negative regulation of apoptotic signaling pathway";"17/548";"231/23328";3.58789036190726e-05;0.000690744270515087;0.000470186605145122;"Akt1/Bcl2l1/Cd44/Clu/Cttn/Gnai2/Lgals3/Lmna/Nfe2l2/Pea15a/Plaur/Ptgs2/Pttg1ip/Serpine1/Sh3glb1/Src/Unc5b";17
"NM";"NM";"GO:0198738";"cell-cell signaling by wnt";"25/548";"432/23328";3.71731741037786e-05;0.000712667295997965;0.000485109512748276;"Amotl2/App/Bicc1/Ccnd1/Cd44/Cdh2/Csnk1g2/Dvl1/Egfr/Hmga2/Hnf1b/Itga3/Lrp5/Lzts2/Mgat3/Myc/Ror1/Sdc1/Slc9a3r1/Smad3/Src/Tax1bp3/Tsku/Wnt7a/Wnt7b";25
"NM";"NM";"GO:0007596";"blood coagulation";"14/548";"166/23328";3.97386169726262e-05;0.000758676429035721;0.000516427728464436;"Anxa2/Anxa5/Axl/F2r/F3/Hgfac/Hnf4a/Nbeal2/Nfe2l2/Pdgfb/Prkca/Prkcd/Serpine1/Thbs1";14
"NM";"NM";"GO:0035710";"CD4-positive, alpha-beta T cell activation";"11/548";"106/23328";4.03724800057012e-05;0.000767579682100095;0.00052248813390213;"Cd44/Cd81/Ctsl/Gadd45g/Il4ra/Nfkbiz/Runx1/Shb/Tgfbr2/Tox/Zbtb7b";11
"NM";"NM";"GO:0048017";"inositol lipid-mediated signaling";"14/548";"167/23328";4.24588371204245e-05;0.000802184250915956;0.000546043312610898;"Akt1/Egfr/Ezr/F2r/Gab2/Igf1r/Ncs1/Nrg1/Pdgfb/Plcd3/Plcl2/Ror1/Slc9a3r1/Unc5b";14
"NM";"NM";"GO:0030098";"lymphocyte differentiation";"24/548";"409/23328";4.25427265326445e-05;0.000802184250915956;0.000546043312610898;"Adam8/Axl/Bad/Cd24a/Cd44/Ctsl/Dusp10/Gadd45g/Hdac7/Il4ra/Lfng/Lgals1/Mink1/Mmp14/Nfatc1/Nfkbiz/Plcl2/Runx1/Runx2/Shb/Tgfbr2/Tox/Zbtb7b/Zmiz1";24
"NM";"NM";"GO:0032868";"response to insulin";"17/548";"235/23328";4.45423887922761e-05;0.000833033573249832;0.000567042311456558;"Akt1/Bcar1/Cav2/Esrra/Foxo6/Gnai2/Igf1r/Irs2/Myo1c/Prkca/Prkcd/Ptprf/Rbp4/Soga1/Src/Tns2/Zbtb7b";17
"NM";"NM";"GO:0090276";"regulation of peptide hormone secretion";"17/548";"235/23328";4.45423887922761e-05;0.000833033573249832;0.000567042311456558;"Ano1/Anxa5/Arrb1/Bad/Camk2n1/Efna5/Egfr/Gpr39/Hmga2/Hnf4a/Irs2/Lif/Lrp5/Mcu/Midn/Rbp4/Sri";17
"NM";"NM";"GO:0007599";"hemostasis";"14/548";"168/23328";4.53406745224353e-05;0.000844516140901619;0.000574858445057662;"Anxa2/Anxa5/Axl/F2r/F3/Hgfac/Hnf4a/Nbeal2/Nfe2l2/Pdgfb/Prkca/Prkcd/Serpine1/Thbs1";14
"NM";"NM";"GO:0061045";"negative regulation of wound healing";"9/548";"72/23328";4.65993253584863e-05;0.00086444578458536;0.000588424466384806;"Anxa2/Anxa5/Dusp10/Pdgfb/Phldb2/Prkcd/Serpine1/Smad3/Thbs1";9
"NM";"NM";"GO:0050817";"coagulation";"14/548";"169/23328";4.83921949730803e-05;0.000894084828091346;0.000608599633723416;"Anxa2/Anxa5/Axl/F2r/F3/Hgfac/Hnf4a/Nbeal2/Nfe2l2/Pdgfb/Prkca/Prkcd/Serpine1/Thbs1";14
"NM";"NM";"GO:0007416";"synapse assembly";"15/548";"191/23328";4.87682771826501e-05;0.000897414642774711;0.000610866224021105;"Adgrl3/App/Cadm1/Cdh2/Dvl1/Efna5/Farp1/Gpc6/Nrg1/Pdgfb/Plxnb2/Prkca/Ptprs/Vstm5/Wnt7a";15
"NM";"NM";"GO:0007176";"regulation of epidermal growth factor-activated receptor activity";"6/548";"29/23328";4.90215326445957e-05;0.000898466650310149;0.000611582320951313;"App/Areg/Ereg/Gprc5a/Hbegf/Tgfa";6
"NM";"NM";"GO:0045619";"regulation of lymphocyte differentiation";"15/548";"192/23328";5.17808820176426e-05;0.000945258969740391;0.000643433648220906;"Adam8/Axl/Bad/Cd24a/Cd44/Dusp10/Il4ra/Mmp14/Nfkbiz/Runx1/Shb/Tgfbr2/Tox/Zbtb7b/Zmiz1";15
"NM";"NM";"GO:0050768";"negative regulation of neurogenesis";"21/548";"337/23328";5.40918106023047e-05;0.000983526492776826;0.000669482183853922;"Adcy6/App/Asap1/Cd24a/Ctdsp1/Dleu2/Dusp10/Epha4/Flna/Hes1/Hmga2/Jag1/Lgals1/Nrg1/Ptprs/Sema3e/Trim11/Tspo/Wnt7a/Wnt7b/Zhx2";21
"NM";"NM";"GO:0030833";"regulation of actin filament polymerization";"14/548";"171/23328";5.50381524916305e-05;0.000996777923781229;0.000678502375006038;"Arhgap40/Arpc1b/Arpin/Cdc42ep1/Cdc42ep2/Coro1b/Cttn/Iqgap2/Kirrel/Myo1c/Prkcd/Tpm1/Vasp/Vill";14
"NM";"NM";"GO:0031099";"regeneration";"13/548";"150/23328";5.61850212458272e-05;0.00101354239113536;0.000689913874643125;"Ccnd1/Cd81/Cdkn1a/Dusp10/Epha4/Flna/Igf1r/Lif/Ptprf/Ptprs/Selenon/Serpine1/Wnt7a";13
"NM";"NM";"GO:0046879";"hormone secretion";"22/548";"364/23328";5.70083768519386e-05;0.00102436228523758;0.000697278929256116;"Ano1/Anxa5/Arrb1/Bad/Camk2n1/Efna5/Egfr/Gpr39/Hmga2/Hnf1b/Hnf4a/Il11/Irs2/Lif/Lrp5/Mcu/Midn/Ptprn/Rbp4/Runx1/Smpd3/Sri";22
"NM";"NM";"GO:0035019";"somatic stem cell population maintenance";"8/548";"58/23328";6.01295366170133e-05;0.00107622475304357;0.000732581484359417;"Hes1/Hmga2/Hnf1b/Lrp5/Myc/Pax2/Wnt7a/Zhx2";8
"NM";"NM";"GO:0022409";"positive regulation of cell-cell adhesion";"18/548";"265/23328";6.10925449591265e-05;0.00108920638522458;0.000741418024631954;"Adam8/Bad/Cd24a/Cd44/Cd81/Dusp10/Ephb4/Ets1/Hes1/Il4ra/Lgals1/Nfkbiz/Plaur/Runx1/Shb/Tgfbr2/Zbtb7b/Zmiz1";18
"NM";"NM";"GO:0044539";"long-chain fatty acid import into cell";"5/548";"19/23328";6.21666978309501e-05;0.00109556849792851;0.000745748686935649;"Abcc1/Acsl5/Akt1/Irs2/Thbs1";5
"NM";"NM";"GO:0140354";"lipid import into cell";"5/548";"19/23328";6.21666978309501e-05;0.00109556849792851;0.000745748686935649;"Abcc1/Acsl5/Akt1/Irs2/Thbs1";5
"NM";"NM";"GO:1903960";"negative regulation of anion transmembrane transport";"5/548";"19/23328";6.21666978309501e-05;0.00109556849792851;0.000745748686935649;"Akt1/Arl6ip5/Irs2/Prkca/Thbs1";5
"NM";"NM";"GO:0043409";"negative regulation of MAPK cascade";"14/548";"173/23328";6.24677766509706e-05;0.00109665652342815;0.000746489301136624;"Akt1/Arrb1/Camk2n1/Csk/Dusp10/Dusp4/Dusp5/Ezr/Gstp1/Igf1r/Lif/Prkca/Prkcd/Slc9a3r1";14
"NM";"NM";"GO:0001890";"placenta development";"14/548";"174/23328";6.65001768330046e-05;0.0011629916421711;0.0007916433264612;"Akt1/Ctsl/Egfr/Fosl1/Hes1/Krt19/Lif/Pdgfb/Plcd3/Ptgs2/Rxra/Serpine1/Syde1/Wnt7b";14
"NM";"NM";"GO:0051146";"striated muscle cell differentiation";"20/548";"317/23328";6.8265690384812e-05;0.00118932849179927;0.00080957070486371;"Akt1/Camk2d/Capn2/Cav2/Cd81/Cdh2/Csrp1/Ehd2/Fhl2/Flnc/Gdf15/Il4ra/Krt19/Lmna/Mmp14/Myh9/Nrg1/Rxra/Selenon/Sorbs2";20
"NM";"NM";"GO:0098727";"maintenance of cell number";"14/548";"175/23328";7.07576661761559e-05;0.00122807434249677;0.000835944836044458;"Cdh2/Hes1/Hmga2/Hnf1b/Lif/Lrp5/Med15/Myc/Pax2/Selenon/Tead3/Tead4/Wnt7a/Zhx2";14
"NM";"NM";"GO:0043535";"regulation of blood vessel endothelial cell migration";"10/548";"94/23328";7.27727993609984e-05;0.00125300762811093;0.000852916814558728;"Akt1/Epha2/Ets1/Hdac7/Map2k3/Nfe2l2/Pdgfb/Prkca/Ptgs2/Thbs1";10
"NM";"NM";"GO:0002063";"chondrocyte development";"6/548";"31/23328";7.30146304464466e-05;0.00125300762811093;0.000852916814558728;"Chst11/Col27a1/Runx2/Serpinh1/Smpd3/Tgfbr2";6
"NM";"NM";"GO:0048011";"neurotrophin TRK receptor signaling pathway";"6/548";"31/23328";7.30146304464466e-05;0.00125300762811093;0.000852916814558728;"Bcar1/Casp3/Ngf/Ptprf/Sh3glb1/Src";6
"NM";"NM";"GO:0051604";"protein maturation";"19/548";"294/23328";7.50531557424317e-05;0.00128178011792327;0.00087250212258647;"Bad/Capn2/Casp3/Casp8/Ccbe1/Ctsl/F3/H13/Hgfac/Mmp14/Myc/Myh9/Myrf/Plat/Serpine1/Serpinh1/Src/Thbs1/Tspan15";19
"NM";"NM";"GO:0007369";"gastrulation";"14/548";"176/23328";7.52507314974594e-05;0.00128178011792327;0.00087250212258647;"Dusp4/Dusp5/Dvl1/Epha2/Ets2/Hnf1b/Hnf4a/Lrp5/Mbp/Pax2/Phldb2/Smad3/Tgfbr2/Ugdh";14
"NM";"NM";"GO:0009914";"hormone transport";"22/548";"372/23328";7.84333437080964e-05;0.00132613129472508;0.000902691774741074;"Ano1/Anxa5/Arrb1/Bad/Camk2n1/Efna5/Egfr/Gpr39/Hmga2/Hnf1b/Hnf4a/Il11/Irs2/Lif/Lrp5/Mcu/Midn/Ptprn/Rbp4/Runx1/Smpd3/Sri";22
"NM";"NM";"GO:0010976";"positive regulation of neuron projection development";"22/548";"372/23328";7.84333437080964e-05;0.00132613129472508;0.000902691774741074;"Ankrd1/Cd24a/Creb3l2/Dvl1/Efna5/Epha4/Flna/Foxo6/Igf1r/Itga3/Lif/Map1b/Nfe2l2/Ngf/Nrg1/Plxna1/Plxnb2/Ptprf/Ror1/Sh3glb1/Smurf1/Tox";22
"NM";"NM";"GO:0006809";"nitric oxide biosynthetic process";"9/548";"77/23328";7.96216359316235e-05;0.00133687015677284;0.000910001671188845;"Akt1/App/Clu/Cyp1b1/Dnm2/Ptgs2/Smad3/Smpd3/Tspo";9
"NM";"NM";"GO:0007229";"integrin-mediated signaling pathway";"10/548";"95/23328";7.96520193799618e-05;0.00133687015677284;0.000910001671188845;"Bcar1/Flna/Gab2/Itga2/Itga3/Itgb4/Lama5/Pxn/Src/Zyx";10
"NM";"NM";"GO:0072243";"metanephric nephron epithelium development";"5/548";"20/23328";8.12930140816001e-05;0.00135943281212369;0.000925359972046796;"Hes1/Lif/Pax2/Pdgfb/Wnt7b";5
"NM";"NM";"GO:0050870";"positive regulation of T cell activation";"15/548";"200/23328";8.23688540930638e-05;0.00136744235309572;0.000930812031570359;"Adam8/Bad/Cd24a/Cd81/Dusp10/Ephb4/Hes1/Il4ra/Lgals1/Nfkbiz/Runx1/Shb/Tgfbr2/Zbtb7b/Zmiz1";15
"NM";"NM";"GO:0099173";"postsynapse organization";"15/548";"200/23328";8.23688540930638e-05;0.00136744235309572;0.000930812031570359;"Actb/Actn1/App/Cadm1/Cdh2/Cttn/Dvl1/Epha4/Farp1/Igf1r/Itga3/Ptprf/Ptprs/Sorbs2/Wnt7a";15
"NM";"NM";"GO:0048259";"regulation of receptor-mediated endocytosis";"11/548";"115/23328";8.55018191109337e-05;0.00141432972984223;0.000962728063939565;"Ankrd13b/Anxa2/App/Arrb1/Clu/Dnm2/Ldlrap1/Necab2/Prkca/Serpine1/Tnk2";11
"NM";"NM";"GO:0042698";"ovulation cycle";"8/548";"61/23328";8.68603998365602e-05;0.00143003048515254;0.000973415499438761;"Arrb1/Axl/Egfr/Ereg/Igf1r/Ptprn/Runx1/Src";8
"NM";"NM";"GO:0030838";"positive regulation of actin filament polymerization";"10/548";"96/23328";8.70751866777738e-05;0.00143003048515254;0.000973415499438761;"Arpc1b/Arpin/Cdc42ep1/Cdc42ep2/Coro1b/Cttn/Iqgap2/Kirrel/Myo1c/Vasp";10
"NM";"NM";"GO:0070373";"negative regulation of ERK1 and ERK2 cascade";"9/548";"78/23328";8.81603698789262e-05;0.00144268148137586;0.00098202697726037;"Arrb1/Camk2n1/Csk/Dusp10/Dusp4/Ezr/Gstp1/Lif/Slc9a3r1";9
"NM";"NM";"GO:0061098";"positive regulation of protein tyrosine kinase activity";"7/548";"46/23328";9.18889506323567e-05;0.00149834580710839;0.00101991744043331;"App/Areg/Epha4/Ereg/Hbegf/Pdgfb/Tgfa";7
"NM";"NM";"GO:0060350";"endochondral bone morphogenesis";"8/548";"62/23328";9.7703073197127e-05;0.00158189216038599;0.00107678707786159;"Col27a1/Mef2d/Mmp14/Runx2/Serpinh1/Smpd3/Tgfbr2/Thbs1";8
"NM";"NM";"GO:1903078";"positive regulation of protein localization to plasma membrane";"8/548";"62/23328";9.7703073197127e-05;0.00158189216038599;0.00107678707786159;"Akt1/Egfr/Epha2/Ezr/Itga3/Lgals3/Ppp1r9b/Rhog";8
"NM";"NM";"GO:0051271";"negative regulation of cellular component movement";"20/548";"326/23328";0.000100085403146472;0.00161475815921527;0.00109915881958116;"Abhd2/Actn1/Akt1/Cnn2/Coro1b/Cyp1b1/Dusp10/Hnf4a/Jag1/Nfe2l2/Nisch/Nrg1/Pdgfb/Phldb2/Ptprm/Sema3e/Serpine1/Slc9a3r1/Thbs1/Tpm1";20
"NM";"NM";"GO:0032271";"regulation of protein polymerization";"16/548";"227/23328";0.00010057690381886;0.00161699429227374;0.00110068094557814;"Arhgap40/Arpc1b/Arpin/Cdc42ep1/Cdc42ep2/Coro1b/Cttn/Iqgap2/Kirrel/Map1b/Mapre3/Myo1c/Prkcd/Tpm1/Vasp/Vill";16
"NM";"NM";"GO:0035023";"regulation of Rho protein signal transduction";"12/548";"138/23328";0.000104247022030751;0.00167013935295421;0.00113685655604386;"Arhgef17/Arhgef40/Arrb1/Cdh2/Eps8l2/F2r/Farp1/Fgd3/Itga3/Kctd10/Plekhg3/Trio";12
"NM";"NM";"GO:1902004";"positive regulation of amyloid-beta formation";"5/548";"21/23328";0.000104643933800476;0.00167065681071003;0.00113720878727603;"App/Casp3/Clu/Epha4/Ifngr1";5
"NM";"NM";"GO:0021782";"glial cell development";"11/548";"118/23328";0.000107951685723827;0.00171748133328673;0.00116908203508663;"Akt1/App/Clu/Egfr/Ifngr1/Itgb4/Myrf/Nrg1/Pdgfb/Phgdh/Ror1";11
"NM";"NM";"GO:0046883";"regulation of hormone secretion";"19/548";"303/23328";0.000111600605226895;0.00176503928476371;0.00120145452474325;"Ano1/Anxa5/Arrb1/Bad/Camk2n1/Efna5/Egfr/Gpr39/Hmga2/Hnf4a/Il11/Irs2/Lif/Lrp5/Mcu/Midn/Rbp4/Runx1/Sri";19
"NM";"NM";"GO:1900180";"regulation of protein localization to nucleus";"12/548";"139/23328";0.000111711347136944;0.00176503928476371;0.00120145452474325;"Akt1/App/Cav2/Flna/Glis2/Hnf4a/Lif/Lmna/Lzts2/Prkcd/Ptgs2/Src";12
"NM";"NM";"GO:0030336";"negative regulation of cell migration";"18/548";"278/23328";0.000112461399496075;0.00177078396045023;0.0012053649003685;"Abhd2/Akt1/Cnn2/Coro1b/Cyp1b1/Dusp10/Hnf4a/Jag1/Nfe2l2/Nisch/Nrg1/Pdgfb/Phldb2/Ptprm/Serpine1/Slc9a3r1/Thbs1/Tpm1";18
"NM";"NM";"GO:0046209";"nitric oxide metabolic process";"9/548";"81/23328";0.000118519504906141;0.0018534347149486;0.00126162490762312;"Akt1/App/Clu/Cyp1b1/Dnm2/Ptgs2/Smad3/Smpd3/Tspo";9
"NM";"NM";"GO:0051881";"regulation of mitochondrial membrane potential";"9/548";"81/23328";0.000118519504906141;0.0018534347149486;0.00126162490762312;"Akt1/Arl6ip5/Bad/Bcl2l1/Clic1/Myc/Pmaip1/Src/Tspo";9
"NM";"NM";"GO:0010256";"endomembrane system organization";"23/548";"410/23328";0.00011985099584258;0.00186788184677109;0.00127145900709475;"Akt1/Als2cl/Asap1/Cav2/Cavin2/Clu/Dnm2/Ehd2/Fhdc1/Kifc3/Lmna/Micall1/Myh9/Myo18a/Myrf/Nbeal2/Plekhm2/Prkcd/Ptprn/Reep4/Sh3glb1/Slc9a3r1/Tango2";23
"NM";"NM";"GO:0045429";"positive regulation of nitric oxide biosynthetic process";"7/548";"48/23328";0.000121386592501572;0.00187903164473717;0.00127904862582559;"Akt1/App/Clu/Dnm2/Ptgs2/Smad3/Smpd3";7
"NM";"NM";"GO:1903727";"positive regulation of phospholipid metabolic process";"7/548";"48/23328";0.000121386592501572;0.00187903164473717;0.00127904862582559;"App/Capn2/Cd81/Pdgfb/Prkcd/Sh3glb1/Src";7
"NM";"NM";"GO:0046889";"positive regulation of lipid biosynthetic process";"10/548";"100/23328";0.000122916618973295;0.00189630958968229;0.00129080964741405;"Acsl5/Akt1/App/Capn2/Hnf4a/Igf1r/Prkcd/Ptgs2/Rdh10/Smpd3";10
"NM";"NM";"GO:0090162";"establishment of epithelial cell polarity";"6/548";"34/23328";0.000125638547207805;0.00193179806478579;0.00131496649726855;"Frmd4a/Hes1/Msn/Myo18a/Sipa1l3/Slc9a3r1";6
"NM";"NM";"GO:0062197";"cellular response to chemical stress";"20/548";"332/23328";0.000128009536653649;0.00196167122724755;0.00133530102835684;"Agap3/Akt1/App/Arl6ip5/Axl/Bad/Bcar1/Casp3/Cyp1b1/Egfr/Gsr/Mgat3/Nfe2l2/Pax2/Prkcd/Ptgs2/Selenon/Smpd3/Src/Thbs1";20
"NM";"NM";"GO:0030193";"regulation of blood coagulation";"9/548";"82/23328";0.000130402583691584;0.00198506524410245;0.00135122523335605;"Anxa2/Anxa5/F2r/Nfe2l2/Pdgfb/Prkca/Prkcd/Serpine1/Thbs1";9
"NM";"NM";"GO:0072088";"nephron epithelium morphogenesis";"9/548";"82/23328";0.000130402583691584;0.00198506524410245;0.00135122523335605;"Cd44/Hes1/Hnf1b/Lama5/Lif/Lzts2/Myc/Npnt/Pax2";9
"NM";"NM";"GO:0072215";"regulation of metanephros development";"5/548";"22/23328";0.000132817158875726;0.00201375251914735;0.00137075253606414;"Hnf1b/Lif/Myc/Pax2/Pdgfb";5
"NM";"NM";"GO:0010876";"lipid localization";"23/548";"413/23328";0.000133422461178517;0.00201375251914735;0.00137075253606414;"Abcc1/Abcc3/Acsl5/Akt1/Anxa2/Apob/Gramd1b/Irs2/Kcnn4/Ldlrap1/Osbpl5/Pctp/Pitpna/Plin2/Prkcd/Rbp4/Runx1/Slc9a3r1/Slco2a1/Spns2/Stard10/Thbs1/Tspo";23
"NM";"NM";"GO:0060993";"kidney morphogenesis";"10/548";"101/23328";0.000133605579620426;0.00201375251914735;0.00137075253606414;"Cd44/Hes1/Hnf1b/Lama5/Lif/Lzts2/Myc/Npnt/Pax2/Wnt7b";10
"NM";"NM";"GO:0032233";"positive regulation of actin filament bundle assembly";"8/548";"65/23328";0.000137150451155464;0.00205367113462202;0.00139792496310162;"Flna/Pxn/Rhoc/S100a10/Sdc4/Sh3pxd2b/Smad3/Tpm1";8
"NM";"NM";"GO:2000514";"regulation of CD4-positive, alpha-beta T cell activation";"8/548";"65/23328";0.000137150451155464;0.00205367113462202;0.00139792496310162;"Cd44/Cd81/Il4ra/Nfkbiz/Runx1/Shb/Tgfbr2/Zbtb7b";8
"NM";"NM";"GO:1904407";"positive regulation of nitric oxide metabolic process";"7/548";"49/23328";0.000138780431800794;0.00207130924596495;0.00140993114838249;"Akt1/App/Clu/Dnm2/Ptgs2/Smad3/Smpd3";7
"NM";"NM";"GO:1900046";"regulation of hemostasis";"9/548";"83/23328";0.000143265002182906;0.00212971375653865;0.00144968684339728;"Anxa2/Anxa5/F2r/Nfe2l2/Pdgfb/Prkca/Prkcd/Serpine1/Thbs1";9
"NM";"NM";"GO:0030041";"actin filament polymerization";"14/548";"187/23328";0.000143623210556622;0.00212971375653865;0.00144968684339728;"Arhgap40/Arpc1b/Arpin/Cdc42ep1/Cdc42ep2/Coro1b/Cttn/Iqgap2/Kirrel/Myo1c/Prkcd/Tpm1/Vasp/Vill";14
"NM";"NM";"GO:0045582";"positive regulation of T cell differentiation";"10/548";"102/23328";0.000145068393998931;0.00214420445581646;0.00145955059904527;"Adam8/Bad/Dusp10/Il4ra/Nfkbiz/Runx1/Shb/Tgfbr2/Zbtb7b/Zmiz1";10
"NM";"NM";"GO:0030010";"establishment of cell polarity";"12/548";"143/23328";0.000146338506300268;0.00215602262336922;0.00146759517403179;"Amotl2/Frmd4a/Hes1/Igf1r/Lmna/Map1b/Msn/Myh9/Myo18a/Sipa1l3/Slc9a3r1/Wnt7a";12
"NM";"NM";"GO:0006470";"protein dephosphorylation";"16/548";"235/23328";0.000150278533286034;0.00220697512665579;0.0015022783202649;"Ctdsp1/Ctdsp2/Cttnbp2nl/Dusp10/Dusp4/Dusp5/Gnai2/Mprip/Ppp1r9b/Prkcd/Ptpn14/Ptprf/Ptprm/Ptprn/Ptprs/Tns2";16
"NM";"NM";"GO:0008064";"regulation of actin polymerization or depolymerization";"14/548";"188/23328";0.000151909757202608;0.00222380353834616;0.00151373334653212;"Arhgap40/Arpc1b/Arpin/Cdc42ep1/Cdc42ep2/Coro1b/Cttn/Iqgap2/Kirrel/Myo1c/Prkcd/Tpm1/Vasp/Vill";14
"NM";"NM";"GO:0042982";"amyloid precursor protein metabolic process";"8/548";"66/23328";0.00015290154907425;0.00223119394222361;0.00151876396214215;"App/Bace1/Casp3/Clu/Epha4/Ifngr1/Ldlrap1/Necab2";8
"NM";"NM";"GO:0019216";"regulation of lipid metabolic process";"21/548";"363/23328";0.000153719698912533;0.00223601162037214;0.00152204333459594;"Acsl5/Akt1/Apob/App/Capn2/Cd81/Gpr39/H6pd/Hnf4a/Igf1r/Igfbp7/Irs2/Lsr/Pdgfb/Prkcd/Ptgs2/Rdh10/Sh3glb1/Smpd3/Src/Tspo";21
